Fecha Semana,Cantidad Total,Cliente,Nombre,Producto
2021-01-09,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-01-16,648,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-01-24,72,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-02-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-02-09,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-02-16,1008,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-02-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-03-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-03-09,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-03-16,360,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-03-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-04-01,936,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-04-09,1224,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-04-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-04-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-05-01,72,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-05-09,1368,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-05-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-05-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-06-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-06-09,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-06-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-06-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-07-01,864,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-07-09,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-07-16,144,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-07-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-08-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-08-09,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-08-16,1008,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-08-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-09-01,1080,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-09-09,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-09-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-09-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-10-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-10-09,1080,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-10-16,360,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-10-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-11-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-11-09,144,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-11-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-11-24,648,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-12-01,576,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-12-09,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-12-16,576,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2021-12-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-01-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-01-09,720,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-01-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-01-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-02-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-02-09,1080,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-02-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-02-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-03-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-03-09,720,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-03-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-03-24,216,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-04-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-04-09,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-04-16,936,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-04-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-05-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-05-09,1368,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-05-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-05-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-06-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-06-09,720,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-06-16,169,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-06-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-07-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-07-09,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-07-16,720,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-07-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-08-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-08-09,792,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-08-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-08-24,648,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-09-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-09-09,1224,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-09-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-09-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-10-01,864,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,RELKO5A
2022-02-24,100,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820R
2022-03-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820R
2022-03-09,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820R
2022-03-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820R
2022-03-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820R
2022-04-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820R
2022-04-09,3000,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820R
2022-04-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820R
2022-04-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820R
2022-05-01,5000,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820R
2022-05-09,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820R
2022-05-16,4000,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820R
2022-05-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820R
2022-06-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820R
2022-06-09,5000,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820R
2022-06-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820R
2022-06-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820R
2022-07-01,5000,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820R
2022-02-24,150,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820A
2022-03-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820A
2022-03-09,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820A
2022-03-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820A
2022-03-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820A
2022-04-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820A
2022-04-09,4000,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820A
2022-04-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820A
2022-04-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820A
2022-05-01,8000,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820A
2022-05-09,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820A
2022-05-16,3000,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820A
2022-05-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820A
2022-06-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820A
2022-06-09,6000,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820A
2022-06-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820A
2022-06-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820A
2022-07-01,11000,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820A
2022-02-24,50,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820N
2022-03-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820N
2022-03-09,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820N
2022-03-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820N
2022-03-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820N
2022-04-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820N
2022-04-09,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820N
2022-04-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820N
2022-04-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820N
2022-05-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820N
2022-05-09,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820N
2022-05-16,3000,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820N
2022-05-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820N
2022-06-01,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820N
2022-06-09,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820N
2022-06-16,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820N
2022-06-24,0,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820N
2022-07-01,5000,KOBLEN,KOBLENZ ELECTRICA S.A. DE C.V.,BUJ820N
2017-01-16,600,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-01-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-02-01,500,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-02-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-02-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-02-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-03-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-03-09,200,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-03-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-03-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-04-01,800,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-04-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-04-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-04-24,200,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-05-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-05-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-05-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-05-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-06-01,400,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-06-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-06-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-06-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-07-01,200,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-07-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-07-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-07-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-08-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-08-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-08-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-08-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-09-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-09-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-09-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-09-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-10-01,400,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-10-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-10-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-10-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-11-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-11-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-11-16,200,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-11-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-12-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-12-09,200,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-12-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2017-12-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-01-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-01-09,600,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-01-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-01-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-02-01,500,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-02-09,300,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-02-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-02-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-03-01,500,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-03-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-03-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-03-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-04-01,600,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-04-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-04-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-04-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-05-01,400,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-05-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-05-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-05-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-06-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-06-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-06-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-06-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-07-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-07-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-07-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-07-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-08-01,200,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-08-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-08-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-08-24,400,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-09-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-09-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-09-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-09-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-10-01,200,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-10-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-10-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-10-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-11-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-11-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-11-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-11-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-12-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-12-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-12-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2018-12-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-01-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-01-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-01-16,400,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-01-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-02-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-02-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-02-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-02-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-03-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-03-09,200,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-03-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-03-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-04-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-04-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-04-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-04-24,300,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-05-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-05-09,200,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-05-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-05-24,200,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-06-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-06-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-06-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-06-24,800,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-07-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-07-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-07-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-07-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-08-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-08-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-08-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-08-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-09-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-09-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-09-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-09-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-10-01,200,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-10-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-10-16,400,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-10-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-11-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-11-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-11-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-11-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-12-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-12-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-12-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2019-12-24,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2020-01-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2020-01-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2020-01-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2020-01-24,400,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2020-02-01,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2020-02-09,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
2020-02-16,0,DYNAMI,"DYNAMIC COOKING SYSTEMS, INC.",EBIS4TSP
